date,open,high,low,close,volume
2011/8/24,8812.160156,8825.269531,8620.889648,8639.610352,167100000
2011/8/25,8748.009766,8849.94043,8741.740234,8772.360352,160800000
2011/8/26,8746.769531,8805.099609,8742.459961,8797.780273,140900000
2011/8/29,8802.25,8926.269531,8751.290039,8851.349609,143700000
2011/8/30,8958.5,8992.860352,8935.849609,8953.900391,135600000
2011/8/31,8938.30957,8967.799805,8905.519531,8955.200195,136200000
2011/9/1,9017.009766,9098.150391,8998.009766,9060.799805,126200000
2011/9/2,8980.55957,9014.269531,8914.650391,8950.740234,126900000
2011/9/5,8828.459961,8842.55957,8757.179688,8784.459961,112100000
2011/9/6,8687.110352,8709.919922,8588.339844,8590.570313,152800000
2011/9/7,8723.049805,8773.259766,8702.780273,8763.410156,130100000
2011/9/8,8863.240234,8876.490234,8757.580078,8793.120117,104900000
2011/9/9,8739.490234,8803.75,8726.25,8737.660156,169300000
2011/9/12,8578.709961,8584.049805,8520.969727,8535.669922,126700000
2011/9/13,8588.740234,8635.879883,8549.05957,8616.549805,126100000
2011/9/14,8623.549805,8671.240234,8499.339844,8518.570313,129400000
2011/9/15,8645.379883,8695.950195,8634.019531,8668.860352,126600000
2011/9/16,8785.280273,8864.160156,8774.160156,8864.160156,143300000
2011/9/20,8763.610352,8771.719727,8704.230469,8721.240234,103900000
2011/9/21,8717,8771.620117,8707.160156,8741.160156,106700000
2011/9/22,8643.019531,8643.019531,8545.459961,8560.259766,125000000
2011/9/26,8547.620117,8556.660156,8359.700195,8374.129883,159000000
2011/9/27,8496.330078,8609.950195,8479.049805,8609.950195,140500000
2011/9/28,8607.919922,8665.540039,8595.849609,8615.650391,140300000
2011/9/29,8527.639648,8706.139648,8501.419922,8701.230469,165700000
2011/9/30,8713.910156,8756,8653.620117,8700.290039,148700000
2011/10/3,8567.980469,8577.519531,8455.669922,8545.480469,143700000
2011/10/4,8426.389648,8470.759766,8359.240234,8456.120117,158700000
2011/10/5,8491.429688,8501.030273,8343.009766,8382.980469,158100000
2011/10/6,8463.830078,8545.790039,8463.830078,8522.019531,123500000
2011/10/7,8593.219727,8663.570313,8589.360352,8605.620117,122400000
2011/10/11,8733.540039,8806.44043,8725.620117,8773.679688,112600000
2011/10/12,8719.669922,8763.019531,8689.379883,8738.900391,109800000
2011/10/13,8832.80957,8854.160156,8808.730469,8823.25,108300000
2011/10/14,8782.910156,8787.889648,8733.709961,8747.959961,108300000
2011/10/17,8881.44043,8911.700195,8856.580078,8879.599609,95900000
2011/10/18,8758.740234,8773.990234,8727.389648,8741.910156,81600000
2011/10/19,8808.25,8831.549805,8745.360352,8772.540039,91200000
2011/10/20,8733.599609,8733.599609,8672.209961,8682.150391,109200000
2011/10/21,8679.040039,8700.490234,8652.259766,8678.889648,97000000
2011/10/24,8764.919922,8844.280273,8762.019531,8843.980469,97300000
2011/10/25,8866.429688,8870.370117,8755.379883,8762.30957,106700000
2011/10/26,8673.849609,8798.799805,8642.55957,8748.469727,108800000
2011/10/27,8779.400391,8926.540039,8731.769531,8926.540039,139900000
2011/10/28,9059.040039,9086.429688,9003.089844,9050.469727,165100000
2011/10/31,9011.179688,9152.389648,8988.389648,8988.389648,133800000
2011/11/1,8880.75,8946,8831.69043,8835.519531,103800000
2011/11/2,8719.919922,8719.919922,8640.419922,8640.419922,129200000
2011/11/4,8761.269531,8814.709961,8729.080078,8801.400391,125000000
2011/11/7,8771.820313,8779.549805,8741.25,8767.089844,100000000
2011/11/8,8744.360352,8772.040039,8644,8655.509766,136400000
2011/11/9,8724.599609,8762.980469,8678.780273,8755.44043,137400000
2011/11/10,8597.280273,8600.209961,8500.669922,8500.799805,149900000
2011/11/11,8545.919922,8566.490234,8485.769531,8514.469727,124900000
2011/11/14,8631.280273,8655.30957,8595.429688,8603.700195,104300000
2011/11/15,8546.990234,8584.299805,8527.629883,8541.929688,80200000
2011/11/16,8546.75,8567.639648,8459.299805,8463.160156,95500000
2011/11/17,8421.879883,8491.820313,8400.219727,8479.629883,112900000
2011/11/18,8374.160156,8398.799805,8359.599609,8374.910156,108600000
2011/11/21,8349.049805,8375.599609,8343.929688,8348.269531,89900000
2011/11/22,8263.860352,8350.349609,8261.009766,8314.740234,112200000
2011/11/24,8189.419922,8212.950195,8157.390137,8165.180176,109800000
2011/11/25,8138.189941,8199.669922,8135.790039,8160.009766,111400000
2011/11/28,8269.910156,8322.009766,8259.709961,8287.490234,102300000
2011/11/29,8371.009766,8477.820313,8351.379883,8477.820313,115900000
2011/11/30,8407.629883,8435.339844,8361.69043,8434.610352,126500000
2011/12/1,8581.200195,8653.879883,8577.089844,8597.379883,147900000
2011/12/2,8603.230469,8643.75,8591.929688,8643.75,101000000
2011/12/5,8697.780273,8704.480469,8668.040039,8695.980469,91300000
2011/12/6,8644.969727,8671.540039,8571.089844,8575.160156,107800000
2011/12/7,8629.19043,8729.80957,8614.209961,8722.169922,132600000
2011/12/8,8664.349609,8688.80957,8625.19043,8664.580078,127900000
2011/12/9,8521.330078,8576.679688,8503.030273,8536.459961,199700000
2011/12/12,8652.980469,8682.469727,8633.349609,8653.820313,101000000
2011/12/13,8535.519531,8594.320313,8518.799805,8552.80957,113300000
2011/12/14,8513.769531,8540.570313,8486.370117,8519.129883,98300000
2011/12/15,8449.049805,8455.320313,8374.25,8377.370117,103100000
2011/12/16,8416.209961,8433.179688,8390.980469,8401.719727,105000000
2011/12/19,8363.389648,8364.929688,8272.259766,8296.120117,95000000
2011/12/20,8318.030273,8354.900391,8317.730469,8336.480469,80000000
2011/12/21,8442.740234,8471.110352,8440.889648,8459.980469,90800000
2011/12/22,8429.540039,8436.589844,8383.959961,8395.160156,83900000
2011/12/26,8504.459961,8516.530273,8477.370117,8479.339844,61400000
2011/12/27,8443,8458.259766,8428.530273,8440.55957,51300000
2011/12/28,8426.089844,8456.660156,8414.900391,8423.620117,70900000
2011/12/29,8367.709961,8404.889648,8330.870117,8398.889648,66300000
2011/12/30,8434.900391,8455.349609,8415.55957,8455.349609,57600000
2012/1/4,8549.540039,8581.450195,8547.700195,8560.110352,106000000
2012/1/5,8515.660156,8519.160156,8481.830078,8488.709961,77700000
2012/1/6,8488.980469,8488.980469,8349.330078,8390.349609,101300000
2012/1/10,8422.990234,8450.589844,8405.179688,8422.259766,112300000
2012/1/11,8440.959961,8463.719727,8426.030273,8447.879883,106200000
2012/1/12,8423.099609,8426.830078,8360.330078,8385.589844,84800000
2012/1/13,8471.099609,8509.759766,8458.679688,8500.019531,109800000
2012/1/16,8409.790039,8409.790039,8352.230469,8378.360352,76500000
2012/1/17,8420.120117,8475.660156,8413.219727,8466.400391,85500000
2012/1/18,8458.290039,8595.780273,8446.089844,8550.580078,136200000
2012/1/19,8596.679688,8668.94043,8596.679688,8639.679688,125100000
2012/1/20,8751.179688,8791.389648,8725.320313,8766.360352,177500000
2012/1/23,8753.910156,8795.269531,8744.540039,8765.900391,119900000
2012/1/24,8815.360352,8825.089844,8768.509766,8785.330078,111000000
2012/1/25,8842.009766,8911.620117,8816.089844,8883.69043,132500000
2012/1/26,8890.490234,8894.599609,8834.929688,8849.469727,122200000
2012/1/27,8851.019531,8886.019531,8810.889648,8841.219727,133100000
2012/1/30,8803.790039,8832.480469,8774.230469,8793.049805,98100000
2012/1/31,8781.44043,8836.679688,8776.650391,8802.509766,138100000
2012/2/1,8789.05957,8830.280273,8780.099609,8809.790039,127200000
2012/2/2,8865.280273,8893.219727,8849.25,8876.820313,157800000
2012/2/3,8849.169922,8877.570313,8825.980469,8831.929688,157500000
2012/2/6,8939.990234,8949.320313,8916.94043,8929.200195,143200000
2012/2/7,8904.160156,8928.44043,8887.19043,8917.519531,129200000
2012/2/8,8971.879883,9015.589844,8956.780273,9015.589844,157400000
2012/2/9,8996.129883,9018.490234,8942.870117,9002.240234,178300000
2012/2/10,9010.530273,9016.969727,8947.169922,8947.169922,154000000
2012/2/13,8954.030273,9023.5,8948.540039,8999.179688,126800000
2012/2/14,8978.719727,9072.080078,8972.740234,9052.070313,141700000
2012/2/15,9108.839844,9314.370117,9107.679688,9260.339844,208100000
2012/2/16,9232.379883,9308.929688,9214.230469,9238.099609,180000000
2012/2/17,9371.120117,9435.030273,9369.25,9384.169922,188700000
2012/2/20,9534.030273,9549.30957,9462.669922,9485.089844,169300000
2012/2/21,9458.679688,9517.040039,9440.410156,9463.019531,169900000
2012/2/22,9459.740234,9564.049805,9442.580078,9554,165000000
2012/2/23,9549.769531,9609.839844,9513.650391,9595.570313,180000000
2012/2/24,9594.849609,9647.379883,9576.209961,9647.379883,180000000
2012/2/27,9726.200195,9736.110352,9628.25,9633.929688,177100000
2012/2/28,9567.120117,9722.519531,9528.769531,9722.519531,185500000
2012/2/29,9771.620117,9866.410156,9706.219727,9723.240234,179200000
2012/3/1,9771.339844,9865.75,9666.019531,9707.370117,175100000
2012/3/2,9797.049805,9803.75,9729.240234,9777.030273,158500000
2012/3/5,9756.980469,9792.139648,9673.75,9698.589844,132600000
2012/3/6,9704.610352,9732.889648,9602.839844,9637.629883,171900000
2012/3/7,9509.099609,9603.19043,9509.099609,9576.05957,155800000
2012/3/8,9674.94043,9768.959961,9659.150391,9768.959961,144100000
2012/3/9,9911.070313,10007.62012,9853.179688,9929.740234,265400000
2012/3/12,10015.91992,10021.50977,9889.860352,9889.860352,153500000
2012/3/13,9921.25,10011.87988,9888.299805,9899.080078,206000000
2012/3/14,10064.12012,10115.79004,10050.51953,10050.51953,168100000
2012/3/15,10115.40039,10158.74023,10077.5498,10123.28027,177600000
2012/3/16,10110.57031,10148.46973,10090.08984,10129.83008,163000000
2012/3/19,10150.84961,10172.63965,10134.48047,10141.99023,135100000
2012/3/21,10100.87012,10132.01953,10073.90039,10086.49023,149900000
2012/3/22,10055.16016,10136.84961,10052.5,10127.08008,146900000
2012/3/23,10014.87012,10031.95996,9999.370117,10011.46973,121600000
2012/3/26,10040.09961,10056.2002,10016.0498,10018.24023,126600000
2012/3/27,10152.90039,10255.15039,10152.25,10255.15039,161100000
2012/3/28,10153.50977,10197.7998,10124.28027,10182.57031,141100000
2012/3/29,10134.78027,10147.04004,10084.76953,10114.79004,149300000
2012/3/30,10089.09961,10111.08984,10033.19043,10083.55957,137400000
2012/4/2,10161.71973,10190.34961,10109.87012,10109.87012,151900000
2012/4/3,10082.20996,10084.07031,10040.99023,10050.38965,112400000
2012/4/4,10045.87988,10059.19043,9819.990234,9819.990234,147800000
2012/4/5,9737.5,9806.400391,9692.700195,9767.610352,165100000
2012/4/6,9710.25,9739.589844,9659.160156,9688.450195,118400000
2012/4/9,9565.30957,9618.099609,9535.330078,9546.259766,111600000
2012/4/10,9583.360352,9648.120117,9509.719727,9538.019531,134800000
2012/4/11,9398.599609,9487.839844,9388.139648,9458.740234,155800000
2012/4/12,9486.19043,9541.040039,9449.490234,9524.790039,134700000
2012/4/13,9613.19043,9690.290039,9603.969727,9637.990234,171400000
2012/4/16,9522.700195,9532.910156,9464.490234,9470.639648,113000000
2012/4/17,9476.150391,9519.799805,9455.320313,9464.709961,109200000
2012/4/18,9594.299805,9682.879883,9594.299805,9667.259766,116800000
2012/4/19,9578.679688,9617.929688,9565.830078,9588.379883,118800000
2012/4/20,9574.990234,9580.870117,9532.679688,9561.360352,109800000
2012/4/23,9599.200195,9643.269531,9520.980469,9542.169922,101500000
2012/4/24,9466.080078,9510.700195,9423.299805,9468.040039,106400000
2012/4/25,9578.419922,9582.730469,9530.019531,9561.009766,97500000
2012/4/26,9613.160156,9630.969727,9531.030273,9561.830078,104900000
2012/4/27,9564.400391,9691.700195,9463.599609,9520.889648,165500000
2012/5/1,9471.660156,9472.25,9332.790039,9350.950195,117900000
2012/5/2,9397.870117,9417.959961,9344.530273,9380.25,94500000
2012/5/7,9198.169922,9206.450195,9109.009766,9119.139648,133000000
2012/5/8,9190.5,9207.55957,9159.469727,9181.650391,112400000
2012/5/9,9112.719727,9115.94043,9021.200195,9045.05957,131600000
2012/5/10,9013.259766,9075.629883,8985.900391,9009.650391,141500000
2012/5/11,9019.400391,9050.610352,8944.629883,8953.30957,143400000
2012/5/14,8986.219727,9031.089844,8947.820313,8973.839844,112700000
2012/5/15,8910.849609,8930.780273,8838.780273,8900.740234,144900000
2012/5/16,8865.780273,8883.730469,8756.070313,8801.169922,145300000
2012/5/17,8789.469727,8885.080078,8765.709961,8876.589844,160100000
2012/5/18,8727.580078,8735.540039,8588.160156,8611.30957,155100000
2012/5/21,8617.919922,8676.200195,8608.620117,8633.889648,110800000
2012/5/22,8721.589844,8740.480469,8690.469727,8729.290039,111000000
2012/5/23,8715.139648,8715.139648,8538.69043,8556.599609,142700000
2012/5/24,8537.990234,8597.849609,8496.610352,8563.379883,134200000
2012/5/25,8616.849609,8616.849609,8550.929688,8580.389648,113600000
2012/5/28,8604.990234,8624.509766,8568.870117,8593.150391,97000000
2012/5/29,8565.55957,8657.080078,8517.179688,8657.080078,129700000
2012/5/30,8637.950195,8656.709961,8568.969727,8633.19043,119000000
2012/5/31,8499.679688,8542.730469,8455.129883,8542.730469,162800000
2012/6/1,8465.469727,8487.44043,8422.5,8440.25,125200000
2012/6/4,8278.650391,8303.349609,8238.959961,8295.629883,126800000
2012/6/5,8331.019531,8388.139648,8306.929688,8382,136900000
2012/6/6,8428.360352,8549,8412.549805,8533.530273,160100000
2012/6/7,8639.25,8647.790039,8599.639648,8639.719727,127300000
2012/6/8,8609.780273,8611.929688,8427.200195,8459.259766,182900000
2012/6/11,8612.139648,8665.799805,8594.580078,8624.900391,108900000
2012/6/12,8478.780273,8575.870117,8452.5,8536.719727,113200000
2012/6/13,8557.570313,8615.889648,8554.139648,8587.839844,101600000
2012/6/14,8531.400391,8592.169922,8520.990234,8568.889648,101600000
2012/6/15,8608.429688,8625.19043,8552.75,8569.320313,106700000
2012/6/18,8723.549805,8766.55957,8711.490234,8721.019531,109800000
2012/6/19,8692.820313,8712.860352,8630.660156,8655.870117,99200000
2012/6/20,8739.099609,8770.410156,8711.219727,8752.30957,114100000
2012/6/21,8794.030273,8859.040039,8790.860352,8824.070313,132500000
2012/6/22,8733.5,8830.339844,8731.790039,8798.349609,113300000
2012/6/25,8837.830078,8837.830078,8726.400391,8734.620117,92800000
2012/6/26,8671.610352,8712.679688,8619.360352,8663.990234,127500000
2012/6/27,8677.759766,8730.490234,8641.519531,8730.490234,106000000
2012/6/28,8816.070313,8881.44043,8805.650391,8874.110352,118500000
2012/6/29,8811.459961,9044.040039,8803.330078,9006.780273,143900000
2012/7/2,9103.790039,9103.790039,9003.480469,9003.480469,99700000
2012/7/3,9013.650391,9082.389648,9012.860352,9066.589844,121000000
2012/7/4,9119.69043,9136.019531,9095.30957,9104.169922,105600000
2012/7/5,9078.459961,9130.540039,9069.009766,9079.799805,97100000
2012/7/6,9052.700195,9082.040039,8977.349609,9020.75,108200000
2012/7/9,8922.990234,8954.44043,8892.169922,8896.879883,92100000
2012/7/10,8922.030273,8966.990234,8855.929688,8857.730469,108300000
2012/7/11,8819.040039,8851,8797.730469,8851,98000000
2012/7/12,8859.389648,8862.799805,8709.75,8720.009766,141800000
2012/7/13,8701.349609,8759.05957,8695.44043,8724.120117,122800000
2012/7/17,8740.980469,8808.870117,8711.730469,8755,112000000
2012/7/18,8796.150391,8802.089844,8715.139648,8726.740234,119000000
2012/7/19,8795,8835.799805,8771.19043,8795.549805,113200000
2012/7/20,8785.870117,8792.19043,8662.719727,8669.870117,116900000
2012/7/23,8582.280273,8606.230469,8500.269531,8508.320313,103300000
2012/7/24,8497.990234,8517.519531,8446.179688,8488.089844,126200000
2012/7/25,8410.980469,8433.580078,8328.019531,8365.900391,137400000
2012/7/26,8408.219727,8448.549805,8358.509766,8443.099609,153400000
2012/7/27,8547.339844,8569.089844,8522.740234,8566.639648,129100000
2012/7/30,8658.830078,8663.299805,8589.19043,8635.44043,112000000
2012/7/31,8600.919922,8732.839844,8585.259766,8695.05957,140300000
2012/8/1,8622.040039,8654.610352,8578.160156,8641.849609,123200000
2012/8/2,8642.889648,8705.910156,8635.509766,8653.179688,127000000
2012/8/3,8539.709961,8565.05957,8513.200195,8555.110352,141700000
2012/8/6,8683.200195,8751.799805,8676.25,8726.290039,113000000
2012/8/7,8714.120117,8812.419922,8711.900391,8803.30957,109300000
2012/8/8,8889.379883,8962.950195,8851.589844,8881.160156,162300000
2012/8/9,8870.80957,9004.80957,8862.169922,8978.599609,151200000
2012/8/10,8931.919922,8954.849609,8857.230469,8891.44043,120000000
2012/8/13,8871.679688,8906.209961,8867.629883,8885.150391,72100000
2012/8/14,8913.700195,8970.990234,8897.870117,8929.879883,117500000
2012/8/15,8960.280273,8960.280273,8866.05957,8925.040039,104400000
2012/8/16,8967.110352,9094.089844,8962.969727,9092.759766,115300000
2012/8/17,9120.219727,9181.570313,9097,9162.5,132500000
2012/8/20,9202.360352,9222.870117,9150.790039,9171.160156,91300000
2012/8/21,9165.150391,9196.669922,9146.070313,9156.919922,84200000
2012/8/22,9150.69043,9162.969727,9075.080078,9131.740234,85900000
2012/8/23,9080.669922,9194.469727,9062.540039,9178.120117,102800000
2012/8/24,9069.950195,9090.669922,9045.790039,9070.759766,85700000
2012/8/27,9140.410156,9150.480469,9084.870117,9085.389648,79500000
2012/8/28,9138.509766,9140.620117,8988.990234,9033.290039,124000000
2012/8/29,9045.730469,9073.990234,9033.830078,9069.80957,107500000
2012/8/30,9062.070313,9062.070313,8960.240234,8983.780273,98300000
2012/8/31,8891.75,8933.990234,8839.910156,8839.910156,122800000
2012/9/3,8836.610352,8893.389648,8773.400391,8783.889648,123400000
2012/9/4,8787.969727,8804.44043,8729.219727,8775.509766,110800000
2012/9/5,8756.589844,8759.259766,8679.820313,8679.820313,111700000
2012/9/6,8690.339844,8697,8646.030273,8680.570313,119100000
2012/9/7,8821.370117,8871.650391,8804.269531,8871.650391,157100000
2012/9/10,8853.19043,8874.540039,8838.179688,8869.370117,111800000
2012/9/11,8811.330078,8814.030273,8769.469727,8807.379883,95400000
2012/9/12,8827.209961,8959.959961,8821.799805,8959.959961,116100000
2012/9/13,8950.009766,9022.200195,8932.099609,8995.150391,95000000
2012/9/14,9097.919922,9193.269531,9081.799805,9159.389648,198000000
2012/9/18,9155.490234,9180.44043,9120.610352,9123.769531,137600000
2012/9/19,9166.519531,9288.530273,9140.75,9232.209961,157200000
2012/9/20,9174.19043,9215.570313,9079.19043,9086.980469,144600000
2012/9/21,9113.299805,9159.330078,9103.950195,9110,121700000
2012/9/24,9071.320313,9091.969727,9031.129883,9069.290039,105900000
2012/9/25,9031.370117,9112.540039,9023.629883,9091.540039,128400000
2012/9/26,8941.75,8971.75,8894.019531,8906.700195,109300000
2012/9/27,8856.30957,8959.25,8844.05957,8949.870117,124700000
2012/9/28,8986.629883,8989.080078,8838.849609,8870.160156,135600000
2012/10/1,8815.070313,8829.349609,8759.070313,8796.509766,99100000
